214361.py, hardcoded secret, 65
214361.py, empty password, 26
214361.py, ignoring except block, 161
8807124.py, use of shell arguments, 217
517992b75bc56620cef2.py, use of tmp directory, 28
5710254.py, use of http without tls, 11
7692812.py, shell injection, 41
9532763.py, use of shell arguments, 138
0ca39697e2c10a3cee54.py, use of shell arguments, 64
8891061.py, hardcoded secret, 25
8891061.py, hardcoded secret, 26
8891061.py, hardcoded secret, 26
8891061.py, use of http without tls, 30
8891061.py, hardcoded secret, 53
8891061.py, DEBUG True in deployment, 59
dedc857cdc0e680dfb1be99762990c9c.py, use of shell arguments, 59
148b5a5dc39211bd6a871cb8f9df8c48.py, hardcoded secret, 16
148b5a5dc39211bd6a871cb8f9df8c48.py, hardcoded secret, 16
148b5a5dc39211bd6a871cb8f9df8c48.py, use of http without tls, 15
148b5a5dc39211bd6a871cb8f9df8c48.py, hardcoded secret, 27
148b5a5dc39211bd6a871cb8f9df8c48.py, hardcoded secret, 59
148b5a5dc39211bd6a871cb8f9df8c48.py, hardcoded secret, 62
8916745.py, DEBUG True in deployment, 100
1274038.py, use of http without tls, 12
1274038.py, use of http without tls, 27
1274038.py, hardcoded secret, 53
4e5035242b8e4b07ff3a.py, ignoring except block, 210
819235.py, hardcoded secret, 51
46d5a60b3bbc5f110a96.py, use of http without tls, 34
46d5a60b3bbc5f110a96.py, use of shell arguments, 10
46d5a60b3bbc5f110a96.py, ignoring except block, 23
46d5a60b3bbc5f110a96.py, ignoring except block, 29
f48b867af9bd819c1d08.py, exec used, 18
7653403.py, use of shell arguments, 121
9983048.py, shell injection, 62
5020714.py, shell injection, 96
f4b6f5c8f6c2a51c3f60.py, hardcoded secret, 7
f4b6f5c8f6c2a51c3f60.py, hardcoded secret, 8
5892603.py, use of http without tls, 8
bfb45408d43986eefdf83b59bc9e8629.py, use of tmp directory, 2
bfb45408d43986eefdf83b59bc9e8629.py, use of http without tls, 35
bfb45408d43986eefdf83b59bc9e8629.py, use of shell arguments, 61
dced8b57fdb5d458f430.py, use of shell arguments, 78
4943658.py, ignoring except block, 105
4943658.py, ignoring except block, 109
1441352.py, use of shell arguments, 41
1441352.py, use of shell arguments, 41
533964.py, use of http without tls, 13
533964.py, hardcoded secret, 25
947851.py, use of http without tls, 17
2963131.py, use of shell arguments, 36
2963131.py, shell injection, 25
2963131.py, ignoring except block, 54
80bd41b6fc1377591727.py, use of shell arguments, 16
80bd41b6fc1377591727.py, use of shell arguments, 20
80bd41b6fc1377591727.py, use of shell arguments, 22
8bfa8e25f36e6f619247203d1bc0291b.py, hardcoded secret, 115
8bfa8e25f36e6f619247203d1bc0291b.py, use of shell arguments, 78
6796103.py, use of http without tls, 14
6796103.py, use of http without tls, 25
6796103.py, use of http without tls, 32
6bbc0d77e50362f63991bf4eee6e827a.py, use of shell arguments, 139
1f66e4d58074d64c8268.py, shell injection, 22
1f66e4d58074d64c8268.py, use of shell arguments, 41
1f66e4d58074d64c8268.py, shell injection, 47
d8c9c548a5a761be7ae6.py, use of tmp directory, 200
3947385.py, ignoring except block, 42
8f07d0bfadffd40fcf40cd49cb77382d.py, use of http without tls, 121
8f07d0bfadffd40fcf40cd49cb77382d.py, use of http without tls, 132
8f07d0bfadffd40fcf40cd49cb77382d.py, use of shell arguments, 24
7652081.py, use of http without tls, 14
7652081.py, shell injection, 16
7652081.py, shell injection, 16
c145b8385a2afa6570e2.py, use of http without tls, 10
6caa622be083f97b8c5c9a10478ba058.py, use of http without tls, 23
228427.py, shell injection, 52
5bb1bd04a443c4e06ccd.py, use of http without tls, 62
5bb1bd04a443c4e06ccd.py, use of http without tls, 102
b313f4816d730e11d575.py, empty password, 12
9266862.py, ignoring except block, 36
4109562.py, shell injection, 29
1eb881ccf199d4aaa2097d87f93ace6a.py, hardcoded secret, 36
1eb881ccf199d4aaa2097d87f93ace6a.py, hardcoded secret, 18
ec8ae08fa73402e45bf1.py, use of http without tls, 91
e5343c354d4b984342b76a51a46bcc1d.py, ignoring except block, 43
2850866.py, shell injection, 31
fce98aef890469f34d51.py, shell injection, 30
e11f73fffb240b8d4e8f.py, hardcoded secret, 76
e11f73fffb240b8d4e8f.py, hardcoded secret, 79
e11f73fffb240b8d4e8f.py, use of shell arguments, 128
05bfa2df020765a0402454c316a6cc8e.py, hardcoded secret, 9
05bfa2df020765a0402454c316a6cc8e.py, hardcoded secret, 23
1013219.py, use of shell arguments, 15
1013219.py, shell injection, 17
5679e874719de7500a0b.py, use of shell arguments, 51
5679e874719de7500a0b.py, shell injection, 51
8249328.py, use of http without tls, 9
8249328.py, use of http without tls, 12
8249328.py, use of http without tls, 13
8249328.py, use of http without tls, 14
8249328.py, use of http without tls, 15
8249328.py, use of http without tls, 16
9673839.py, ignoring except block, 176
71cd6a5d815ad10b467adeb7e08f563c.py, empty password, 35
71cd6a5d815ad10b467adeb7e08f563c.py, empty password, 46
71cd6a5d815ad10b467adeb7e08f563c.py, empty password, 58
71cd6a5d815ad10b467adeb7e08f563c.py, empty password, 82
71cd6a5d815ad10b467adeb7e08f563c.py, empty password, 92
71cd6a5d815ad10b467adeb7e08f563c.py, shell injection, 45
71cd6a5d815ad10b467adeb7e08f563c.py, shell injection, 57
71cd6a5d815ad10b467adeb7e08f563c.py, shell injection, 81
71cd6a5d815ad10b467adeb7e08f563c.py, shell injection, 91
71cd6a5d815ad10b467adeb7e08f563c.py, shell injection, 94
1b0ec2b3e1a1cfc1e335.py, shell injection, 23
5338856.py, DEBUG True in deployment, 11
21ff57fad7fb7e2a4f1a71814c375a34.py, use of shell arguments, 15
21ff57fad7fb7e2a4f1a71814c375a34.py, use of shell arguments, 47
18e6b6ed5d69b057e773.py, shell injection, 140
30da094d498ec611c7f705b06648302b.py, shell injection, 5
30da094d498ec611c7f705b06648302b.py, shell injection, 12
bc37eb9bc506a6f165152d676e3ccd42.py, use of tmp directory, 17
bc37eb9bc506a6f165152d676e3ccd42.py, use of shell arguments, 24
853227.py, hardcoded secret, 24
4141887.py, hardcoded secret, 64
cd237eb1040c38e7ab5306a63575ded5.py, use of http without tls, 56
2323462.py, use of shell arguments, 46
2323462.py, hardcoded secret, 132
2323462.py, ignoring except block, 108
4644918.py, use of tmp directory, 21
4644918.py, use of shell arguments, 125
4644918.py, use of shell arguments, 126
4644918.py, shell injection, 24
4644918.py, shell injection, 118
65538.py, use of http without tls, 9
65538.py, use of http without tls, 11
840655.py, hardcoded secret, 20
9258971.py, hardcoded secret, 12
b9749a33fdb59dcc1797.py, use of shell arguments, 10
b9749a33fdb59dcc1797.py, use of shell arguments, 11
1402238.py, use of shell arguments, 52
1402238.py, use of shell arguments, 53
b975c8a1935db29376e20926404d0091.py, hardcoded secret, 54
b975c8a1935db29376e20926404d0091.py, hardcoded secret, 12
b975c8a1935db29376e20926404d0091.py, shell injection, 38
b6ef7948fdcae8c200043ac8529778a9.py, use of shell arguments, 24
4903ddf5a582b00f5877.py, ignoring except block, 27
4903ddf5a582b00f5877.py, ignoring except block, 38
4903ddf5a582b00f5877.py, ignoring except block, 49
3aa1d94bb83e5124eae6.py, hardcoded secret, 14
3aa1d94bb83e5124eae6.py, hardcoded secret, 45
5649074.py, use of http without tls, 69
5803923.py, ignoring except block, 38
5803923.py, ignoring except block, 47
5803923.py, ignoring except block, 79
9fd4304148b398983b3c.py, shell injection, 26
9fd4304148b398983b3c.py, shell injection, 31
9fd4304148b398983b3c.py, shell injection, 32
9fd4304148b398983b3c.py, shell injection, 38
9fd4304148b398983b3c.py, shell injection, 43
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 5
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 6
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 6
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 7
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 8
4386d80942ecaeff04dfc485cb7a0be7.py, hardcoded secret, 8
1508912.py, shell injection, 53
1508912.py, shell injection, 56
1508912.py, ignoring except block, 13
1508912.py, ignoring except block, 35
1508912.py, ignoring except block, 73
2564099.py, use of shell arguments, 68
2564099.py, sql injection, 62
34878448ab45dfffffa930f5cf8c252a.py, hardcoded secret, 14
34878448ab45dfffffa930f5cf8c252a.py, hardcoded secret, 14
34878448ab45dfffffa930f5cf8c252a.py, use of http without tls, 13
2779992.py, hardcoded ip address, 40
6028397.py, ignoring except block, 231
f3538c32965575e59bcd.py, use of shell arguments, 71
14a34f3ad815906097ad.py, ignoring except block, 29
b465dfd42915941d39286b42e32c5e28.py, shell injection, 44
b465dfd42915941d39286b42e32c5e28.py, shell injection, 463
b465dfd42915941d39286b42e32c5e28.py, ignoring except block, 379
6cb1dfbe8a124e1ca5af.py, exec used, 14
5415120.py, use of http without tls, 42
5415120.py, hardcoded secret, 43
5415120.py, hardcoded secret, 43
4741790.py, use of tmp directory, 21
3535568.py, empty password, 5
3535568.py, use of http without tls, 9
1242ce87e713c9a3898a.py, use of http without tls, 8
1242ce87e713c9a3898a.py, use of http without tls, 119
1242ce87e713c9a3898a.py, use of shell arguments, 75
1326477.py, ignoring except block, 60
441131f5f35c7d135d8171d3b1d2c326.py, shell injection, 23
441131f5f35c7d135d8171d3b1d2c326.py, shell injection, 23
441131f5f35c7d135d8171d3b1d2c326.py, use of shell arguments, 39
905380.py, use of http without tls, 15
905380.py, use of http without tls, 144
7261016.py, hardcoded secret, 7
7261016.py, use of http without tls, 6
4952848.py, use of shell arguments, 69
4952848.py, use of shell arguments, 74
4952848.py, use of shell arguments, 83
4952848.py, hardcoded secret, 55
6383054.py, use of shell arguments, 24
4326afa551fa04dd028f.py, use of shell arguments, 11
7420811.py, use of http without tls, 46
7b64238424175742a8a1.py, hardcoded secret, 57
1336648.py, shell injection, 5
1336648.py, shell injection, 11
1336648.py, shell injection, 13
04c2b5ce5978c0d66e6e.py, use of shell arguments, 108
04c2b5ce5978c0d66e6e.py, ignoring except block, 97
16e731849eb1231e86d78f9dfeca3abc.py, ignoring except block, 21
7749a630b01ba8b8d12999edb37fb2d1.py, hardcoded secret, 28
8149412.py, hardcoded secret, 7
8149412.py, hardcoded secret, 8
8149412.py, hardcoded secret, 8
8149412.py, use of http without tls, 10
503b6802020f2e2b210863d6cd3d09c4.py, use of http without tls, 21
45c1c820a8fa67d8e17e3079d6aa2a65.py, shell injection, 20
45c1c820a8fa67d8e17e3079d6aa2a65.py, ignoring except block, 132
4512946.py, use of shell arguments, 375
4512946.py, shell injection, 185
4512946.py, shell injection, 289
4512946.py, shell injection, 309
4512946.py, shell injection, 320
4512946.py, ignoring except block, 384
8498541.py, use of shell arguments, 71
af5564406afb1615a7feecea0b721714.py, use of shell arguments, 20
9902067.py, hardcoded secret, 59
9902067.py, use of http without tls, 13
9902067.py, ignoring except block, 79
4347285.py, shell injection, 21
539928493c4e74b3ec112f4cf4a6df91.py, use of shell arguments, 70
33cc5534cb555a0b710b.py, empty password, 124
33cc5534cb555a0b710b.py, use of shell arguments, 118
33cc5534cb555a0b710b.py, use of shell arguments, 121
9591029.py, use of shell arguments, 19
9591029.py, use of shell arguments, 20
9591029.py, use of shell arguments, 21
9591029.py, use of shell arguments, 22
4022537.py, use of http without tls, 18
4022537.py, use of http without tls, 19
4022537.py, use of http without tls, 21
4022537.py, use of http without tls, 22
4022537.py, use of shell arguments, 25
4022537.py, shell injection, 38
4022537.py, shell injection, 46
4022537.py, hardcoded secret, 98
f11f9c488df72286fbe4fe62f070e273.py, hardcoded secret, 16
f11f9c488df72286fbe4fe62f070e273.py, use of http without tls, 23
3704287.py, ignoring except block, 19
9963226.py, hardcoded secret, 12
9963226.py, hardcoded secret, 13
5053686.py, use of http without tls, 290
3921948.py, hardcoded secret, 417
1b6ed51edfbc17c26d85.py, hardcoded secret, 84
1b6ed51edfbc17c26d85.py, hardcoded secret, 84
1b6ed51edfbc17c26d85.py, hardcoded secret, 104
1b6ed51edfbc17c26d85.py, hardcoded secret, 104
3833430.py, hardcoded secret, 7
acaaf10e9649bfd1863b.py, hardcoded secret, 18
acaaf10e9649bfd1863b.py, hardcoded secret, 18
7485132.py, ignoring except block, 43
7689218.py, hardcoded secret, 28
bfb12cc3b15d6a22cf48.py, use of shell arguments, 123
bfb12cc3b15d6a22cf48.py, ignoring except block, 131
28f8052fdf8587e4cd923b2a21bca1a7.py, use of http without tls, 7
28f8052fdf8587e4cd923b2a21bca1a7.py, use of http without tls, 8
28f8052fdf8587e4cd923b2a21bca1a7.py, use of http without tls, 9
2862667822af7fae8b55682faef029a7.py, hardcoded secret, 72
6128137.py, use of shell arguments, 144
6128137.py, use of shell arguments, 147
582268.py, use of http without tls, 35
582268.py, shell injection, 48
582268.py, shell injection, 49
3390999.py, shell injection, 19
3390999.py, shell injection, 19
1248728.py, use of http without tls, 17
1248728.py, ignoring except block, 31
949478.py, ignoring except block, 48
b0dd93e71ff18303c059.py, hardcoded secret, 18
b0dd93e71ff18303c059.py, hardcoded secret, 19
b0dd93e71ff18303c059.py, hardcoded secret, 23
b0dd93e71ff18303c059.py, use of http without tls, 47
b0dd93e71ff18303c059.py, ignoring except block, 62
c6ff37e5eef6710794a6.py, use of shell arguments, 98
c6ff37e5eef6710794a6.py, use of shell arguments, 75
5245670.py, ignoring except block, 14
825922.py, hardcoded secret, 13
825922.py, use of tmp directory, 158
825922.py, use of tmp directory, 159
1b1514e4389a3369ebdcb81ab81bd5dc.py, shell injection, 14
568b5c2f844edc371808ace2a4bc2452.py, hardcoded secret, 3
28adf35f1e4ba3145e2d.py, use of http without tls, 10
28adf35f1e4ba3145e2d.py, use of http without tls, 19
28adf35f1e4ba3145e2d.py, hardcoded secret, 13
28adf35f1e4ba3145e2d.py, hardcoded secret, 22
3878ce0f3e232e3daf5c.py, shell injection, 21
7177249.py, empty password, 10
7177249.py, use of tmp directory, 14
250c57da496aa8c702c1.py, hardcoded secret, 35
250c57da496aa8c702c1.py, hardcoded secret, 45
bfa34ce30ce0ee8d585e.py, empty password, 12
bfa34ce30ce0ee8d585e.py, use of http without tls, 8
bfa34ce30ce0ee8d585e.py, use of shell arguments, 29
a1cc00d9e1d6751a6f6ee64ca5d3e24f.py, use of http without tls, 6
313753.py, use of http without tls, 16
cf558e8ca8cbbd491619a9e1940682c3.py, use of http without tls, 27
cf558e8ca8cbbd491619a9e1940682c3.py, ignoring except block, 44
5267494.py, hardcoded secret, 8
5267494.py, hardcoded secret, 9
5267494.py, hardcoded secret, 9
5267494.py, hardcoded secret, 9
4221932.py, shell injection, 20
3013470.py, use of http without tls, 7
3013470.py, hardcoded secret, 49
b4da6ec84ba9c23c8e59.py, use of shell arguments, 59
74feaa1999686089df3c.py, use of shell arguments, 20
74feaa1999686089df3c.py, use of shell arguments, 21
74feaa1999686089df3c.py, use of shell arguments, 22
74feaa1999686089df3c.py, use of shell arguments, 26
1448061.py, use of http without tls, 38
1448061.py, hardcoded secret, 184
5971551.py, use of tmp directory, 158
5971551.py, use of shell arguments, 252
3829194.py, use of http without tls, 47
6b5e0f0f05ab487ff607.py, use of shell arguments, 28
5562029.py, hardcoded secret, 46
5562029.py, hardcoded secret, 46
ea6803f8df5d3805464a.py, use of http without tls, 9
58ca43190885a6aa8fbfa517b7c28291.py, use of shell arguments, 11
e38e0588bf6d8f32e99d.py, hardcoded secret, 29
e38e0588bf6d8f32e99d.py, hardcoded secret, 30
e38e0588bf6d8f32e99d.py, hardcoded secret, 30
e38e0588bf6d8f32e99d.py, hardcoded secret, 31
e38e0588bf6d8f32e99d.py, hardcoded secret, 31
e38e0588bf6d8f32e99d.py, hardcoded secret, 32
e38e0588bf6d8f32e99d.py, hardcoded secret, 32
e38e0588bf6d8f32e99d.py, hardcoded secret, 21
e38e0588bf6d8f32e99d.py, hardcoded secret, 21
e41abdd59c5308eacf84.py, ignoring except block, 188
074a27e90a3686506fc586249934a30e.py, empty password, 53
074a27e90a3686506fc586249934a30e.py, use of shell arguments, 543
074a27e90a3686506fc586249934a30e.py, use of shell arguments, 546
074a27e90a3686506fc586249934a30e.py, use of shell arguments, 547
074a27e90a3686506fc586249934a30e.py, use of shell arguments, 549
8736338.py, use of shell arguments, 168
8736338.py, use of shell arguments, 169
8736338.py, use of shell arguments, 171
3251381.py, hardcoded secret, 72
3251381.py, hardcoded secret, 72
5596158.py, DEBUG True in deployment, 12
6823954.py, hardcoded secret, 29
6823954.py, hardcoded secret, 30
6823954.py, hardcoded secret, 30
6823954.py, use of http without tls, 31
6823954.py, hardcoded secret, 109
6823954.py, hardcoded secret, 137
6823954.py, hardcoded secret, 163
6823954.py, DEBUG True in deployment, 191
72f1e93fcb2a0a840883c487fc3b99eb.py, use of http without tls, 4
e3e434d8cfd7f331d499ccf351abbff9.py, hardcoded secret, 43
1033221.py, use of http without tls, 16
2244eb15510a0687ed93160c623762ab.py, use of shell arguments, 89
2244eb15510a0687ed93160c623762ab.py, use of shell arguments, 100
2244eb15510a0687ed93160c623762ab.py, use of shell arguments, 101
2244eb15510a0687ed93160c623762ab.py, use of shell arguments, 104
e93532d5e7ddf0ec56c336499165c4dc.py, ignoring except block, 39
3a59f0b893508882f889cbdc8bae2732.py, use of shell arguments, 13
7d2661306589ba8534cf.py, use of shell arguments, 18
7d2661306589ba8534cf.py, shell injection, 46
c510b82a6ad828c3c5d3.py, use of shell arguments, 62
1401195.py, use of shell arguments, 80
1401195.py, use of shell arguments, 82
9891346.py, use of shell arguments, 93
5834912.py, hardcoded secret, 19
bec33d000e18b47d4656.py, hardcoded secret, 99
bec33d000e18b47d4656.py, hardcoded secret, 103
bec33d000e18b47d4656.py, hardcoded secret, 200
ba3f37dd7c52077d4eeb.py, use of shell arguments, 39
94f96d670a2ce522e4ba.py, use of shell arguments, 23
5608566.py, use of http without tls, 8
1473363.py, ignoring except block, 109
e01710f5176cc97c9b5b.py, shell injection, 84
e01710f5176cc97c9b5b.py, shell injection, 176
e01710f5176cc97c9b5b.py, shell injection, 177
11067131.py, use of http without tls, 15
008e24537ddde7db528c.py, use of shell arguments, 82
008e24537ddde7db528c.py, use of shell arguments, 84
1421913.py, use of shell arguments, 43
1421913.py, DEBUG True in deployment, 55
6496910.py, use of shell arguments, 94
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, hardcoded secret, 29
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, hardcoded secret, 30
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, use of shell arguments, 8
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, use of shell arguments, 10
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, use of shell arguments, 11
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, use of shell arguments, 12
1fc3a1abcdaa5ffe167986fef3dc7ff8.py, use of shell arguments, 13
